brand,description,num_review,price,rating,sale_price,shoe_type
MICHAEL Michael Kors, Farrow Thong Sandals,0,110.0,0.0,110.0,Sandals
Marc Fisher, Women's Yori Dress Sandals,0,79.0,0.0,47.4,Sandals
Earth, Origins Women's Saralyn Sandal,0,70.0,0.0,49.99,Sandals
Circus by Sam Edelman, Women's Canyon Medallion Flat Sandals,37,59.0,88.65,59.0,Sandals
Karl Lagerfeld Paris, Women's Bijou Slide Sandals,4,109.0,55.0,109.0,Sandals
KORKS, Women's Primrose Comfort Sandal,1,95.0,100.0,95.0,Sandals
MICHAEL Michael Kors, Royce Sandals,2,135.0,100.0,135.0,Sandals
Kenneth Cole Reaction, Women's Pepea Buckle Wedge Sandals,5,65.0,92.0,39.0,Sandals
KORKS, Women's Aster Comfort Slide,0,95.0,0.0,95.0,Sandals
Sam Edelman, Women's Granada Buckle Slide Sandals,13,60.0,84.62,60.0,Sandals
Skechers, Women's Cali Vinyasa Glory Day Flip-Flop Thong Athletic Sandals from Finish Line,198,40.0,95.66,30.0,Sandals
XOXO, Women's Baxter Strap Block Heel Sandal,163,59.0,84.42,59.0,Sandals
Jessica Simpson, Women's Zestah Espadrille Wedge Sandals,2,98.0,100.0,44.93,Sandals
Rockport, Women's Vivianne 2 Piece Sandals,2,120.0,100.0,120.0,Sandals
Nine West, Women's Charli Flat Slide Jelly Sandals,5,49.0,52.0,49.0,Sandals
DKNY, Isha Logo Flat Slide Sandals,0,98.0,0.0,44.93,Sandals
Mootsies Tootsies, Women's Thea Wedge Sandals,0,59.99,0.0,59.99,Sandals
INC International Concepts," INC Women's Liah Braided Slide Heels, Created for Macy's",1,89.5,100.0,89.5,Sandals
INC International Concepts," INC Women's Persida Flat Sandals, Created for Macy's",4,59.5,70.0,59.5,Sandals
Anne Klein, Hart Wedge Sandals,2,75.0,100.0,45.0,Sandals
Steve Madden, Women's Persia Braided Slide Sandals,12,69.0,48.33,69.0,Sandals
Franco Sarto, Sweety Wedge Sandals,2,109.0,80.0,109.0,Sandals
Jewel Badgley Mischka, Osmond Flat Sandal,1,89.0,100.0,89.0,Sandals
Wild Pair," Sallee Sporty Flat Sandals, Created for Macy's",1,59.5,100.0,24.93,Sandals
Olivia Miller, Women's Amalfi Studded Espadrille Flatform Sandals,5,56.0,96.0,28.0,Sandals
Style & Co," Bayliee Espadrille Wedge Sandals, Created for Macy's",0,69.5,0.0,69.5,Sandals
Nine West, Women's Indra Square Toe Low Heel Slide Sandals,4,69.0,85.0,69.0,Sandals
Easy Spirit, Women's Evolve Zen Wedge Sandal,2,89.0,80.0,52.99,Sandals
Madden Girl, Anastasia Platform Wedge Sandals,4,59.0,70.0,59.0,Sandals
REEF, Cushion Breeze Flip-Flops,203,35.0,83.05,35.0,Sandals
Vince Camuto, Women's Kelmia Strappy Thong Sandals,8,89.0,50.0,39.93,Sandals
Clarks, Women's Cloudsteppers Marin Sail Sandals,2,85.0,100.0,85.0,Sandals
Crocs, Women's Tulum Toe Post Sandals from Finish Line,337,40.0,93.29,40.0,Sandals
b.o.c., Women's Bria Comfort Sandals,6,75.0,56.67,75.0,Sandals
STEVEN NEW YORK, Women's Summit Studded Espadrille Sandals,1,99.0,80.0,99.0,Sandals
Thalia Sodi," Irina Bling Flat Sandals, Created for Macy's",29,69.5,83.45,34.75,Sandals
Olivia Miller, Women's Palm Cove Espadrille Sandals,1,49.0,80.0,19.99,Sandals
Steve Madden, Women's Twirl-R Ankle-Tie Sandals,3,79.0,66.67,79.0,Sandals
kate spade new york, Women's Piazza Sandals,1,128.0,100.0,128.0,Sandals
Jessica Simpson, Women's Telina Block Heel Dress Sandals,8,89.0,70.0,89.0,Sandals
Giani Bernini," Townsonn Peep-Toe Pumps, Created for Macy's",0,79.5,0.0,79.5,Sandals
Jewel Badgley Mischka, Ohara Flat Sandal,2,89.0,70.0,89.0,Sandals
Teva, Women's Midform Universal Geometric Sandals,48,85.0,91.25,85.0,Sandals
Teva, Women's Hurricane Drift Sandals,488,40.0,84.51,40.0,Sandals
Esprit, Carrie Wedge Sandals,2,49.0,90.0,49.0,Sandals
Nine West, Women's Gogo Dress Sandals,1,85.0,100.0,85.0,Sandals
Naturalizer, Adella Slide Sandals,2,79.0,70.0,79.0,Sandals
Bella Vita, Women's Zariah Sandals,1,115.0,40.0,115.0,Sandals
cool planet by Steve Madden, Women's Rubyy Wooden Platform Sandals,1,79.0,60.0,79.0,Sandals
INC International Concepts," INC Women's Malana Scarf Flat Sandals, Created For Macy's",0,49.5,0.0,49.5,Sandals
Marc Fisher, Women's Deric Dress Sandals,8,79.0,72.5,79.0,Sandals
Baretraps, Aster Rebound Technology Sandals,18,69.0,93.33,69.0,Sandals
Steve Madden, Women's Better Platform Wedge Flip-Flop Sandals,4,59.0,30.0,59.0,Sandals
INC International Concepts," INC Dionne Thong Slides, Created for Macy's",0,79.5,0.0,34.93,Sandals
Olivia Miller, Women's Trinity Scalloped Espadrille Wedge Sandals,0,57.0,0.0,29.99,Sandals
Olivia Miller, Women's Batumi Wedge Sandals,0,39.0,0.0,19.99,Sandals
MICHAEL Michael Kors, Women's Lowry Strappy Espadrille Wedge Sandals,7,125.0,80.0,125.0,Sandals
Lauren Ralph Lauren,  Audrie Sandals,15,100.0,73.33,100.0,Sandals
INC International Concepts," INC Valleri Wedge Sandals, Created for Macy's",3,69.5,86.67,69.5,Sandals
XOXO, Women's Bill Sandals,0,49.0,0.0,29.4,Sandals
DV Dolce Vita, Lulu Strappy Flat Sandals,1,59.0,100.0,59.0,Sandals
Muk Luks, Women's About Mary Flat Sandals,0,39.99,0.0,19.99,Sandals
Lauren Ralph Lauren, Shawna Flip-Flop Sandals,14,25.0,71.43,25.0,Sandals
Clarks, Women's Collection Laurieann Gema Sandals,18,85.0,72.22,85.0,Sandals
Skechers, Women's Vinyasa - Happy Pearl Flip-Flop Thong Athletic Sandals from Finish Line,6,40.0,96.67,30.0,Sandals
Olivia Miller, Women's Ceros Glitzy Espadrille Slide Sandals,0,53.0,0.0,26.5,Sandals
Clarks, Women's Cloudsteppers Brio Sol Sandals,83,65.0,89.64,65.0,Sandals
Cole Haan, Cloudfeel Espadrille Sandals,11,90.0,80.0,90.0,Sandals
Style & Co," Emmaa Thong Flat Sandals, Created for Macy's",2,49.5,40.0,49.5,Sandals
Muk Luks, Women's About Town Slip-On Flat Sandals,0,39.99,0.0,19.99,Sandals
UGG®, Women's Oh Yeah Slide Slippers,905,100.0,92.77,100.0,Sandals
FitFlop, Women's Fino Floral Cluster Toe-Post Sandals,5,100.0,100.0,100.0,Sandals
UGG®, Women's Madeena T-Strap Slingback Sandals,14,75.0,91.43,75.0,Sandals
Sam Edelman, Women's Wilton Square-Toe Platform Sandals,0,150.0,0.0,150.0,Sandals
Steve Madden, Women's Upgrade Rhinestone Ankle-Strap Feathered Dress Sandals,7,109.0,65.71,109.0,Sandals
Jewel Badgley Mischka, Ojai Evening Sandal,0,109.0,0.0,109.0,Sandals
Jewel Badgley Mischka, Women's Polly High Heel Evening Sandal,2,109.0,80.0,109.0,Sandals
Calvin Klein, Women's Isha Slip-On Dress Sandals,0,109.0,0.0,49.93,Sandals
Alfani," Women's Step 'N Flex Wellenna Cross-Band Sandals, Created for Macy's",10,69.5,54.0,41.7,Sandals
Karen Scott," Yarelda Slip-On Wedge Sandals, Created for Macy's",0,59.5,0.0,24.93,Sandals
Karl Lagerfeld Paris, Women's Corissa Wedge Sandals ,1,129.0,100.0,129.0,Sandals
Madden Girl, Harrps Studded Platform Sandals,1,59.0,80.0,59.0,Sandals
Rockport, Women's Total Motion Zadie Buckle Sandals,2,100.0,80.0,100.0,Sandals
MICHAEL Michael Kors, Sadler Wedge Sandal ,14,99.0,77.14,99.0,Sandals
MICHAEL Michael Kors, Kimberly Sandals ,1,99.0,100.0,99.0,Sandals
Madden Girl, Shelbie Platform Stretch Wedge Sandals,5,49.0,64.0,49.0,Sandals
kate spade new york, Women's Tianna Wedge Sandals,0,198.0,0.0,198.0,Sandals
KORKS, Women's Sangria Comfort Sandal,1,70.0,20.0,41.99,Sandals
Alfani," Step 'N Flex Andersonn Thong Wedge Sandals, Created for Macy's",1,79.5,100.0,34.93,Sandals
Steve Madden, Women's Marina Braided Square-Toe Slides,7,79.0,62.86,79.0,Sandals
Betsey Johnson, Women's Chasse Platform Sandal,0,79.0,0.0,47.4,Sandals
LifeStride, Yolo 2 Strappy Wedge Sandals,5,60.0,68.0,60.0,Sandals
Marc Fisher, Women's Amina Dress Sandals,430,39.0,78.56,23.4,Sandals
Madden Girl, Darre Woven Block-Heel Sandals,0,49.0,0.0,49.0,Sandals
Clarks, Women's Collection Margee Beth Sandals,3,95.0,93.33,95.0,Sandals
Steve Madden, Carrson Two-Piece Sandals,15,102.0,94.67,102.0,Sandals
COACH, Women's Zoe Thong Flip-Flop Sandals,0,65.0,0.0,65.0,Sandals
Eileen Fisher, Women's Sport Wedge Platform Sandals,6,195.0,96.67,195.0,Sandals
Nine West, Women's Zabbi Heeled Slide Sandals,0,89.0,0.0,89.0,Sandals
Jessica Simpson, Women's Daisile Ankle Strap Heeled Sandals,0,89.0,0.0,89.0,Sandals
Madden Girl, Brando Footbed Sandals,352,49.0,89.83,49.0,Sandals
Bar III," Pecanna Flat Sandals, Created for Macy's",35,59.5,78.86,35.7,Sandals
MICHAEL Michael Kors, Josie Slip-On Knotted Sandals,0,115.0,0.0,115.0,Sandals
INC International Concepts," INC Piera Strappy Sandals, Created for Macy's",3,59.5,53.33,59.5,Sandals
Madden Girl, Golden-W Braided Block-Heel Mule Sandals,0,59.0,0.0,59.0,Sandals
Betsey Johnson, Women's Skyee Dress Sandal,2,79.0,100.0,79.0,Sandals
DV Dolce Vita, Harla Platform Raffia Wedge Sandals,0,59.0,0.0,59.0,Sandals
Sugar, Women's Yodel Strappy Sport Sandals,1,40.0,100.0,22.0,Sandals
Bar III," Blakke Dress Sandals, Created for Macy's",0,79.5,0.0,79.5,Sandals
Circus by Sam Edelman, Janis Ruffled Sandals,7,69.0,77.14,69.0,Sandals
Circus by Sam Edelman, Women's Iggy Ruched-Strap Sandals,53,69.0,72.45,69.0,Sandals
Lauren Ralph Lauren, Alegra Slide Sandals,3,100.0,66.67,100.0,Sandals
Vince Camuto, Women's Larriss Woven Platform Sandals,2,129.0,100.0,59.93,Sandals
Soul Naturalizer, Dorri Slingback Sandals,5,80.0,96.0,80.0,Sandals
Steve Madden, Women's Tule High-Heel Mules,7,99.0,97.14,99.0,Sandals
b.o.c., Women's Milania Comfort Sandal,0,70.0,0.0,70.0,Sandals
b.o.c., Women's Marisel Comfort Sandals,1,70.0,100.0,70.0,Sandals
Olivia Miller, Women's Silver Sands Studded Wedge Slide Sandals,1,62.0,80.0,29.99,Sandals
Sam Edelman, Women's Velma Ruched Banded Sandals,7,120.0,74.29,120.0,Sandals
Clarks, Women's Cloudsteppers Step Cali Muir Sandals,2,85.0,100.0,85.0,Sandals
Juicy Couture, Wynnie Rainbow Pool Slides,4,40.0,60.0,22.0,Sandals
Madden Girl, Teddy Footbed Sandals,2,39.0,90.0,39.0,Sandals
Steve Madden, Women's Isa Wedge Sandals,5,99.0,92.0,99.0,Sandals
Sun + Stone," Rebeccaa Shooties, Created for Macy's",3,69.5,73.33,69.5,Sandals
Easy Spirit, Women's Evolve Hale Slingback Heeled Sandal,1,125.0,100.0,61.99,Sandals
XOXO, Women's Bae Sandal,13,59.0,67.69,24.93,Sandals
Marc Fisher, Women's Kizzy Flat Sandals,1,79.0,100.0,34.93,Sandals
Bandolino, Women's Patti Flatform Espdarille Sandals,0,69.0,0.0,69.0,Sandals
Sun + Stone," Alina Studded Platform Sandals, Created for Macy's",3,59.5,100.0,59.5,Sandals
MICHAEL Michael Kors, Bo Slide Sandals,4,115.0,90.0,115.0,Sandals
Skechers, Women's Cali Meditation - Lotus Bay Flip-Flop Thong Sandals from Finish Line,3,40.0,80.0,30.0,Sandals
INC International Concepts," INC Piera Strappy Sandals, Created for Macy's",3,59.5,53.33,35.7,Sandals
Naturalizer, Vera Ankle Strap Sandals TRUE COLORS,5,110.0,92.0,110.0,Sandals
Franco Sarto, Camera Espadrilles,10,99.0,86.0,99.0,Sandals
Marc Fisher, Women's Gordy Wedge Sandals,2,39.99,60.0,39.99,Sandals
Jewel Badgley Mischka, Women's Patsy High Heel Evening Sandal,0,109.0,0.0,109.0,Sandals
Champion, Women's Super Slide Split Script Slide Sandals from Finish Line,5,30.0,80.0,20.0,Sandals
INC International Concepts," Aminah Abdul Jillil for INC Lennox High Strappy Dress Sandals, Created for Macy's",0,129.5,0.0,129.5,Sandals
Steve Madden, Women's Tera Studded Flatform Wedge Sandals,4,89.0,30.0,39.93,Sandals
BCBGeneration, Women's Allia Wedge Sandals,8,89.0,65.0,39.93,Sandals
Giani Bernini," Dellie Espadrille Wedge Sandals, Created for Macy's",3,79.5,60.0,79.5,Sandals
Skechers, Women's Cali Gear Flip Flop Thong Sandals from Finish Line,0,35.0,0.0,25.0,Sandals
REEF, Women's Cushion Strand Sandals,8,45.0,97.5,45.0,Sandals
Ecco, Women's Yucatan Sandals,72,135.0,96.67,135.0,Sandals
Sugar, Women's Hundreds Wedge Sandals,28,60.0,78.57,36.0,Sandals
Clarks, Women's Collection Lexi Opal Sandals,17,85.0,97.65,85.0,Sandals
Jewel Badgley Mischka, Women's Easter High Heel Evening Sandal,0,99.0,0.0,99.0,Sandals
Steve Madden, Women's Elda Platform Clog Sandals,0,99.0,0.0,99.0,Sandals
Easy Spirit, Women's Meadow Slip-On Sandals,7,69.0,71.43,69.0,Sandals
Born," Lilly Flats, Created for Macy's",251,95.0,86.22,95.0,Sandals
Charter Club," Nallahh Wedge Sandals, Created for Macy's",0,59.5,0.0,59.5,Sandals
MICHAEL Michael Kors, Sidney Mid Wedge Sandals  ,2,110.0,70.0,110.0,Sandals
Circus by Sam Edelman, Idalis Flat Sandals,3,69.0,80.0,69.0,Sandals
Clarks, Collection Women's Annadel Parker Wedge Sandals,8,95.0,90.0,95.0,Sandals
Seven Dials, Laguna Dress Sandals,13,59.0,86.15,59.0,Sandals
Olivia Miller, Women's Moulin Jelly Sandals,7,46.99,57.14,29.99,Sandals
Easy Spirit, Women's Hazel Slingback Sandals,1,79.0,100.0,79.0,Sandals
Earth, Origins Women's Sarena Sandal,0,70.0,0.0,49.99,Sandals
Sperry, Seafish Thong Sandals,17,40.0,92.94,40.0,Sandals
Nine West, Women's Yeat Dress Sandals,0,89.0,0.0,89.0,Sandals
Jewel Badgley Mischka, Jewel by Badgley Mischka Nicoline Evening Sandals,3,99.0,93.33,99.0,Sandals
Born, Women's Irie Comfort Sandals,0,95.0,0.0,95.0,Sandals
MICHAEL Michael Kors, Flora Platform Sandals,41,160.0,92.68,160.0,Sandals
Bella Vita, Nadette II Espadrille Sandals,7,100.0,91.43,100.0,Sandals
Jewel Badgley Mischka, Fidelity Evening Women's Sandals,1,99.0,100.0,99.0,Sandals
Sam Edelman, Women's Eavan Studded Gladiator Sandals,11,140.0,85.45,140.0,Sandals
Steve Madden, Women's Soulful Quilted Pool Slides,16,49.0,77.5,49.0,Sandals
XOXO, Women's Maury Flat Sandal,0,49.0,0.0,19.99,Sandals
Madden Girl, Summit Platform Sandals,6,59.0,93.33,59.0,Sandals
Madden Girl, Bambam Footbed Sandals,49,49.0,92.65,49.0,Sandals
Jack Rogers, Palmer Espadrille Slides,1,88.0,20.0,88.0,Sandals
Nina, Dayzee Ankle-Strap Sandals,0,119.0,0.0,54.93,Sandals
BCBGeneration, Women's Zexanna Sandals,1,89.0,40.0,89.0,Sandals
Circus by Sam Edelman, Hadley Woven Platform Wedge Sandals,0,59.0,0.0,24.93,Sandals
COACH, Women's Talina Platform Woven Dress Sandals,11,175.0,90.91,175.0,Sandals
Madden Girl, Delanno Platform Footbed Sandals,19,59.0,82.11,59.0,Sandals
Circus by Sam Edelman, Women's Canyon Cozy Medallion Sandals,1,65.0,20.0,65.0,Sandals
Kenneth Cole New York, Women's Olivia Espadrille Peep-Toe Wedges,106,100.0,95.66,100.0,Sandals
Jack Rogers, Jackie Mid Wedges,5,148.0,60.0,148.0,Sandals
Tommy Hilfiger, Women's Pallavi Flat One Band Sandals,2,59.0,90.0,59.0,Sandals
COACH, Women's Palmer Jacquard Sandals,2,135.0,50.0,135.0,Sandals
Anne Klein, Ray Sandals,4,79.0,70.0,34.93,Sandals
Vince Camuto, Women's Kortlen Studded Footbed Slide Sandals,0,79.0,0.0,79.0,Sandals
Koolaburra By UGG, Women's Serah Sandals,36,64.99,75.0,44.95,Sandals
Kenneth Cole Reaction, Women's Glamathon Flat Sandals,9,65.0,77.78,65.0,Sandals
Anne Klein, Grazie Sandals,1,79.0,80.0,34.93,Sandals
REEF, Women's Bliss Nights Flip-flops,92,25.0,78.91,25.0,Sandals
XOXO, Women's Dorice Sandal,0,49.0,0.0,29.4,Sandals
Bella Vita, Women's Rosita Sandals,1,100.0,60.0,59.99,Sandals
Naturalizer, Meghan Thong Sandals,2,89.0,100.0,52.99,Sandals
COACH, Women's Mollie Braided-Strap Kitten-Heel Sandals,15,165.0,86.67,99.0,Sandals
INC International Concepts," INC Women's Weslyn Flower-Trim Slide Sandals, Created for Macy's",0,79.5,0.0,79.5,Sandals
Olivia Miller, Last Hurrah Sandals,5,49.99,76.0,29.99,Sandals
Clarks, Women's Cloud Steppers Arla Gracie Sandals,13,65.0,95.38,65.0,Sandals
Juicy Couture, Women's Steady Faux Fur Sandal Slide,7,45.0,91.43,24.75,Sandals
INC International Concepts," INC Lillias Lace-Up Sandals, Created for Macy's",16,89.5,91.25,89.5,Sandals
MICHAEL Michael Kors, Women's Kendrick Espadrille Wedge Sandals,44,130.0,90.45,130.0,Sandals
Sugar, Women's Sahara Embellished Pool Slide Sandals,2,40.0,50.0,20.0,Sandals
INC International Concepts," INC Women's Myrene Clear Vinyl Toe-Thong Sandals, Created for Macy's",9,79.5,48.89,79.5,Sandals
Jewel Badgley Mischka, Odette Evening Sandal,2,119.0,100.0,119.0,Sandals
Steve Madden, Women's Irenee Two-Piece Block-Heel Sandals,0,79.0,0.0,79.0,Sandals
Style & Co," Hanonn Shooties, Created for Macy's",58,79.5,77.93,34.93,Sandals
Jack Rogers, Women's Jacks Flat Sandals,67,128.0,89.55,128.0,Sandals
Tommy Hilfiger, Jinis Ankle Tie Thong Sandals,1,65.0,80.0,65.0,Sandals
MICHAEL Michael Kors, Women's Bedford Platform Flip-Flops,54,55.0,78.89,55.0,Sandals
COACH, Women's Ulla Signature Pool Slides,13,85.0,89.23,85.0,Sandals
Marc Fisher, Ariana Thong Sandals,64,39.0,73.44,39.0,Sandals
Teva, Women's Midform Universal Leather Sandals,49,85.0,86.53,85.0,Sandals
Wild Pair," Zandria Two-Piece Clear Vinyl Dress Sandals, Created for Macy's",48,69.5,90.83,69.5,Sandals
COACH, Women's Franki Platform Flip-Flop Sandals,10,95.0,60.0,95.0,Sandals
Bella Vita, Olive II Women's Espadrille Wedge Sandals,15,100.0,66.67,49.99,Sandals
Naturalizer, Fallyn Thong Sandals,13,89.0,89.23,89.0,Sandals
Muk Luks, Women's Lake Tahoe Flat Sandals,0,34.99,0.0,19.99,Sandals
Muk Luks, Women's Sand Dune Flip Flop Sandals,0,29.99,0.0,19.99,Sandals
LifeStride, Yaya Strappy Dress Sandals,9,60.0,91.11,60.0,Sandals
Bandolino, Women's Britni Flatform Sandals,0,69.0,0.0,29.93,Sandals
Bzees, Smile Washable Slip-on Sandals,87,79.0,95.86,79.0,Sandals
Tommy Hilfiger, Women's Morina Strappy Thong Sandals,0,65.0,0.0,29.93,Sandals
BCBGMAXAZRIA, Women's Taylor Strappy Dress Sandal,0,229.0,0.0,229.0,Sandals
White Mountain, Hayleigh Women's Footbed Sandals,7,59.0,97.14,59.0,Sandals
Bar III," Hattie Asymmetrical Hooded Studded Sandals, Created for Macy's",11,49.5,89.09,49.5,Sandals
Madden Girl, Aurra Rhinestone Thong Sandals,2,39.0,100.0,39.0,Sandals
Style & Co," Mulan Embellished Wedge Sandals, Created Macy's",33,54.5,86.67,54.5,Sandals
Anne Klein, Women's Nikki Wedge Sandal,5,79.0,84.0,79.0,Sandals
UGG®, Women's LA Shores Sandals,23,100.0,93.04,100.0,Sandals
MICHAEL Michael Kors, Roxane Flex Ankle-Strap Sandals,1,125.0,100.0,125.0,Sandals
Jessica Simpson, Women's Milaye Strappy Dress Sandals,3,89.0,93.33,39.93,Sandals
Blue by Betsey Johnson, Betsey Johnson Women's Asher Sandals,0,109.0,0.0,49.93,Sandals
MICHAEL Michael Kors, Sidney Toe-Thong Flat Sandals  ,3,99.0,66.67,99.0,Sandals
kate spade new york, Women's Bridal Satin Evening Dress Heels,5,198.0,80.0,198.0,Sandals
MICHAEL Michael Kors, Michael Michael Women's Kors Margot Platform Dress Sandals,1,130.0,100.0,109.99,Sandals
FitFlop, Women's Sparklie Crystal Slide Sandal,4,110.0,80.0,54.93,Sandals
Bandolino, Women's Armory Dress Sandals,6,59.0,100.0,59.0,Sandals
Jewel Badgley Mischka, Odele Evening Sandal,0,119.0,0.0,119.0,Sandals
KORKS, Women's Raine Comfort Sandal,1,70.0,60.0,41.99,Sandals
Karen Scott," Carolton Slingback Sandals, Created for Macy's",14,49.5,87.14,29.7,Sandals
GBG Los Angeles, Women's Caura Strappy Flat Sandals,13,49.0,72.31,29.99,Sandals
Nike, Women's Victori One Slide Sandals from Finish Line,31,30.0,91.61,30.0,Sandals
Sorel, Women's Ella II Sandals,4,80.0,100.0,80.0,Sandals
Clarks, Women's Cloudsteppers Mira Sand Sandals,3,65.0,86.67,65.0,Sandals
Circus by Sam Edelman, Women's Irina Architectural Block-Heel Dress Sandals,23,69.0,92.17,29.93,Sandals
adidas, Women's adilette Cloudfoam Plus Slide Sandals from Finish Line,6446,34.99,94.17,34.99,Sandals
Easy Street, Women's Kehlani Sandals,4,55.0,65.0,55.0,Sandals
Alfani," Women's Step N Flex Jasmynee Shooties, Created for Macy's",35,79.5,86.29,34.93,Sandals
GUESS, Women's Sarraly Eva Logo Wedge Sandals,93,49.0,85.81,49.0,Sandals
Anne Klein, Zoey Strappy Espadrille Wedge Sandals,8,79.0,55.0,79.0,Sandals
Easy Spirit, Martha Stewart x Women's Winnie Casual Sandals,5,89.0,72.0,52.99,Sandals
Franco Sarto, Cruella Sandals,4,99.0,100.0,99.0,Sandals
Naturalizer, Kaylin Flatform Sandals,1,89.0,80.0,89.0,Sandals
Muk Luks, Women's About It Strappy Flat Sandals,0,39.99,0.0,19.99,Sandals
Jessica Simpson, Women's Delirah Espadrille Wedge Sandals,8,89.0,80.0,39.93,Sandals
Juicy Couture, Women's Windy Faux Fur Sandal Slide,8,45.0,85.0,24.75,Sandals
Franco Sarto, Daven Sandals,67,89.0,86.57,89.0,Sandals
Sperry, Women's Parrotfish Flip-Flop Sandals,55,40.0,88.73,40.0,Sandals
Skechers, Women's Reggae - Mad Swag Athletic Sandals from Finish Line,673,50.0,96.23,35.0,Sandals
GUESS, Women's Sosea Pool Slide Sandals,0,49.0,0.0,49.0,Sandals
COACH, Women's Natalee Jelly Thong Sandals,5,75.0,92.0,75.0,Sandals
UGG®, Women's Gaila Slip-On Sandals,2,75.0,90.0,75.0,Sandals
Gentle Souls, by Kenneth Cole Charli Ankle Strap Wedge Sandals,9,225.0,80.0,225.0,Sandals
Calvin Klein, Women's Isha Slip-On Dress Sandals,2,109.0,80.0,49.93,Sandals
Vince Camuto, Women's Pendrea Stacked Wedge Sandals,5,99.0,72.0,44.93,Sandals
XOXO, Women's Ben Flat Sandals,1,49.0,80.0,29.4,Sandals
Tommy Hilfiger, Women's Lotso Flat Thong Sandals,0,59.0,0.0,59.0,Sandals
INC International Concepts," Aminah Abdul Jillil for INC Nadyah Two-Piece Sandals, Created for Macy's",0,99.5,0.0,99.5,Sandals
Style & Co," Darlaa Wedge Sandals, Created for Macy's",1,59.5,80.0,35.7,Sandals
Gentle Souls, by Kenneth Cole Women's Lunette Dress Sandals,0,255.0,0.0,255.0,Sandals
MICHAEL Michael Kors, Royce Slides  ,12,99.0,71.67,99.0,Sandals
Naturalizer, Riviera Ankle Strap Wedge Sandals,9,99.0,97.78,99.0,Sandals
Calvin Klein, Women's Willo Strappy Dress Sandals,4,99.0,95.0,99.0,Sandals
Franco Sarto, Kimbra Sandals,6,89.0,96.67,53.4,Sandals
Crocs, Classic Tie Dye Clog Shoes from Finish Line,1797,55.0,93.04,55.0,Sandals
UGG®, Women's Navee Wedge Sandals,8,110.0,100.0,110.0,Sandals
MICHAEL Michael Kors, Phoebe Strappy Sandals,4,110.0,90.0,110.0,Sandals
Sam Edelman, Women's Gianetta Studded Sandals,5,80.0,100.0,80.0,Sandals
Steve Madden, Women's Thai Padded Mid-Heel Mules,7,89.0,94.29,89.0,Sandals
FitFlop, Women's Lulu Leather Toe-Thongs Sandal,268,80.0,93.36,80.0,Sandals
